timestamp,run,operation,method,endpoint,http_status,code,valid,result,controllerTimeMs,clientElapsedMs,message,error
2026-04-26T06:54:11,59,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,76,78.058,Qiao Sign success,
2026-04-26T06:54:12,60,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,74,76.307,Qiao Sign success,
2026-04-26T06:54:12,61,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,70,72.618,Qiao Sign success,
2026-04-26T06:54:12,62,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,73,74.301,Qiao Sign success,
2026-04-26T06:54:12,63,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,66,68.034,Qiao Sign success,
2026-04-26T06:54:12,64,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,133,135.379,Qiao Sign success,
2026-04-26T06:54:12,65,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,77,79.341,Qiao Sign success,
2026-04-26T06:54:12,66,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,101,103.54,Qiao Sign success,
2026-04-26T06:54:12,67,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,114,118.168,Qiao Sign success,
2026-04-26T06:54:12,68,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,105,107.051,Qiao Sign success,
2026-04-26T06:54:12,69,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,67,69.497,Qiao Sign success,
2026-04-26T06:54:13,70,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,146,148.068,Qiao Sign success,
2026-04-26T06:54:13,71,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,75,76.931,Qiao Sign success,
2026-04-26T06:54:13,72,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,213,214.763,Qiao Sign success,
2026-04-26T06:54:13,73,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,71,73.173,Qiao Sign success,
2026-04-26T06:54:13,74,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,83,85.101,Qiao Sign success,
2026-04-26T06:54:13,75,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,77,79.463,Qiao Sign success,
2026-04-26T06:54:13,76,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,72,73.511,Qiao Sign success,
2026-04-26T06:54:13,77,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,186,187.701,Qiao Sign success,
2026-04-26T06:54:13,78,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,99,100.887,Qiao Sign success,
2026-04-26T06:54:14,79,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,96,98.116,Qiao Sign success,
2026-04-26T06:54:14,80,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,71,72.968,Qiao Sign success,
2026-04-26T06:54:14,81,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,68,70.272,Qiao Sign success,
2026-04-26T06:54:14,82,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,98,99.844,Qiao Sign success,
2026-04-26T06:54:14,83,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,69,71.126,Qiao Sign success,
2026-04-26T06:54:14,84,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,79,80.756,Qiao Sign success,
2026-04-26T06:54:14,85,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,138,140.232,Qiao Sign success,
2026-04-26T06:54:14,86,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,100,101.83,Qiao Sign success,
2026-04-26T06:54:14,87,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,83,84.623,Qiao Sign success,
2026-04-26T06:54:14,88,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,139,140.687,Qiao Sign success,
2026-04-26T06:54:14,89,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,67,69.528,Qiao Sign success,
2026-04-26T06:54:15,90,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,68,70.045,Qiao Sign success,
2026-04-26T06:54:15,91,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,82,83.624,Qiao Sign success,
2026-04-26T06:54:15,92,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,85,87.248,Qiao Sign success,
2026-04-26T06:54:15,93,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,96,97.889,Qiao Sign success,
2026-04-26T06:54:15,94,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,97,99.37,Qiao Sign success,
2026-04-26T06:54:15,95,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,87,88.933,Qiao Sign success,
2026-04-26T06:54:15,96,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,88,89.793,Qiao Sign success,
2026-04-26T06:54:15,97,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,115,117.25,Qiao Sign success,
2026-04-26T06:54:15,98,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,77,79.135,Qiao Sign success,
2026-04-26T06:54:15,99,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,99,100.848,Qiao Sign success,
2026-04-26T06:54:15,100,Sign-Qiao,GET,http://localhost:8080/scheme/vehicle/sign-qiao,200,20011,True,1,89,91.539,Qiao Sign success,
2026-04-26T06:54:16,1,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,104,106.709,Qiao Verify success,
2026-04-26T06:54:16,2,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,96,97.974,Qiao Verify success,
2026-04-26T06:54:16,3,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,112,114.522,Qiao Verify success,
2026-04-26T06:54:16,4,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,104,106.342,Qiao Verify success,
2026-04-26T06:54:16,5,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,104,106.524,Qiao Verify success,
2026-04-26T06:54:16,6,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,96,98.35,Qiao Verify success,
2026-04-26T06:54:16,7,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,104,107.175,Qiao Verify success,
2026-04-26T06:54:16,8,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,134,136.768,Qiao Verify success,
2026-04-26T06:54:16,9,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,111,113.419,Qiao Verify success,
2026-04-26T06:54:17,10,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,107,109.831,Qiao Verify success,
2026-04-26T06:54:17,11,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,94,95.88,Qiao Verify success,
2026-04-26T06:54:17,12,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,92,94.151,Qiao Verify success,
2026-04-26T06:54:17,13,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,123,125.303,Qiao Verify success,
2026-04-26T06:54:17,14,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,91,92.988,Qiao Verify success,
2026-04-26T06:54:17,15,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,101,103.413,Qiao Verify success,
2026-04-26T06:54:17,16,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,153,155.22,Qiao Verify success,
2026-04-26T06:54:17,17,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,106,108.783,Qiao Verify success,
2026-04-26T06:54:17,18,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,120,122.575,Qiao Verify success,
2026-04-26T06:54:18,19,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,97,99.753,Qiao Verify success,
2026-04-26T06:54:18,20,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,96,98.223,Qiao Verify success,
2026-04-26T06:54:18,21,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,100,102.242,Qiao Verify success,
2026-04-26T06:54:18,22,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,183,185.463,Qiao Verify success,
2026-04-26T06:54:18,23,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,94,96.043,Qiao Verify success,
2026-04-26T06:54:18,24,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,154,156.328,Qiao Verify success,
2026-04-26T06:54:18,25,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,96,98.009,Qiao Verify success,
2026-04-26T06:54:18,26,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,92,93.687,Qiao Verify success,
2026-04-26T06:54:18,27,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,101,103.283,Qiao Verify success,
2026-04-26T06:54:19,28,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,94,95.632,Qiao Verify success,
2026-04-26T06:54:19,29,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,115,117.034,Qiao Verify success,
2026-04-26T06:54:19,30,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,95,96.884,Qiao Verify success,
2026-04-26T06:54:19,31,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,137,138.848,Qiao Verify success,
2026-04-26T06:54:19,32,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,93,94.989,Qiao Verify success,
2026-04-26T06:54:19,33,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,102,103.874,Qiao Verify success,
2026-04-26T06:54:19,34,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,98,99.924,Qiao Verify success,
2026-04-26T06:54:19,35,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,101,103.058,Qiao Verify success,
2026-04-26T06:54:19,36,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,130,132.738,Qiao Verify success,
2026-04-26T06:54:20,37,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,122,124.457,Qiao Verify success,
2026-04-26T06:54:20,38,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,108,110.544,Qiao Verify success,
2026-04-26T06:54:20,39,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,94,96.334,Qiao Verify success,
2026-04-26T06:54:20,40,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,118,120.235,Qiao Verify success,
2026-04-26T06:54:20,41,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,109,111.195,Qiao Verify success,
2026-04-26T06:54:20,42,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,99,100.72,Qiao Verify success,
2026-04-26T06:54:20,43,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,115,117.169,Qiao Verify success,
2026-04-26T06:54:20,44,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,113,115.547,Qiao Verify success,
2026-04-26T06:54:20,45,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,92,94.383,Qiao Verify success,
2026-04-26T06:54:21,46,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,110,112.186,Qiao Verify success,
2026-04-26T06:54:21,47,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,135,136.849,Qiao Verify success,
2026-04-26T06:54:21,48,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,160,162.24,Qiao Verify success,
2026-04-26T06:54:21,49,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,176,178.861,Qiao Verify success,
2026-04-26T06:54:21,50,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,95,97.079,Qiao Verify success,
2026-04-26T06:54:21,51,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,99,101.635,Qiao Verify success,
2026-04-26T06:54:21,52,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,98,99.834,Qiao Verify success,
2026-04-26T06:54:21,53,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,113,115.663,Qiao Verify success,
2026-04-26T06:54:22,54,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,101,103.358,Qiao Verify success,
2026-04-26T06:54:22,55,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,97,98.696,Qiao Verify success,
2026-04-26T06:54:22,56,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,94,96.598,Qiao Verify success,
2026-04-26T06:54:22,57,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,139,141.72,Qiao Verify success,
2026-04-26T06:54:22,58,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,102,104.497,Qiao Verify success,
2026-04-26T06:54:22,59,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,102,104.034,Qiao Verify success,
2026-04-26T06:54:22,60,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,109,111.684,Qiao Verify success,
2026-04-26T06:54:22,61,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,136,140.602,Qiao Verify success,
2026-04-26T06:54:23,62,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,173,175.789,Qiao Verify success,
2026-04-26T06:54:23,63,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,102,104.075,Qiao Verify success,
2026-04-26T06:54:23,64,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,90,92.331,Qiao Verify success,
2026-04-26T06:54:23,65,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,98,99.457,Qiao Verify success,
2026-04-26T06:54:23,66,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,127,129.172,Qiao Verify success,
2026-04-26T06:54:23,67,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,99,102.681,Qiao Verify success,
2026-04-26T06:54:23,68,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,104,106.369,Qiao Verify success,
2026-04-26T06:54:23,69,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,112,114.617,Qiao Verify success,
2026-04-26T06:54:23,70,Verify-Qiao,POST,http://localhost:8080/scheme/vehicle/verify-qiao,200,20041,True,1,142,144.476,Qiao Verify success,
